date,title,url,category,source,domain
2018-07-14,Only five percent of tea farmers take loans to expand business : Report,https://myrepublica.nagariknetwork.com/news/only-five-percent-of-tea-farmers-take-loans-to-expand-business-report/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-14,Nabil Bank signs MoU with NBI,https://myrepublica.nagariknetwork.com/news/nabil-bank-signs-mou-with-nbi/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-14,Public shares to be listed immediately after allotment,https://myrepublica.nagariknetwork.com/news/public-shares-to-be-listed-immediately-after-allotment/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-14,Farmers worried as India halts tomato exports via Kakarbhitta,https://myrepublica.nagariknetwork.com/news/farmers-worried-as-india-halts-tomato-exports-via-kakarbhitta/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-14,Little - known Marsi rice is suddenly in high demand,https://myrepublica.nagariknetwork.com/news/little-known-marsi-rice-is-suddenly-in-high-demand/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-14,Nepse ends week lower despite increased market activity,https://myrepublica.nagariknetwork.com/news/nepse-ends-week-lower-despite-increased-market-activity/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-14,"Local level to have 57,690 employees",https://myrepublica.nagariknetwork.com/news/local-level-to-have-57-690-employees/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-14,Online share trading on the cards,https://thehimalayantimes.com/business/automated-share-trading-on-the-cards/,gdelt,gdelt,thehimalayantimes.com
2018-07-15,Broker license to bank subsidiary draws mixed reaction,https://myrepublica.nagariknetwork.com/news/broker-license-to-bank-subsidiary-draws-mixed-reaction/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-15,Monetary policy drags Nepse down - Money,http://kathmandupost.ekantipur.com/news/2018-07-15/monetary-policy-drags-nepse-down.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-07-15,Monetary Policy fails to lift benchmark index,https://thehimalayantimes.com/business/monetary-policy-fails-to-lift-benchmark-index/,gdelt,gdelt,thehimalayantimes.com
2018-07-16,Nepse directed to conduct biennial system audit - Money,http://kathmandupost.ekantipur.com/news/2018-07-16/nepse-directed-to-conduct-biennial-system-audit.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-07-16,Nepse to start online trading tomorrow,https://thehimalayantimes.com/business/nepse-to-start-online-trading-tomorrow/,gdelt,gdelt,thehimalayantimes.com
2018-07-16,SC stays sacking of political appointees,https://thehimalayantimes.com/kathmandu/sc-stays-sacking-of-political-appointees/,gdelt,gdelt,thehimalayantimes.com
2018-07-17,Nepal Stock Exchange ends fiscal year on a high,https://myrepublica.nagariknetwork.com/news/nepal-stock-exchange-ends-fiscal-year-on-a-high/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-17,Nepal Stock Exchange goes fully online today - Money,http://kathmandupost.ekantipur.com/news/2018-07-17/nepal-stock-exchange-goes-fully-online-today.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-07-17,NEPSE again on bearish run,https://myrepublica.nagariknetwork.com/news/nepse-again-on-bearish-run/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-17,NEPSE on bearish run again,https://thehimalayantimes.com/business/nepse-again-on-bearish-run/,gdelt,gdelt,thehimalayantimes.com
2018-07-17,Supreme Court Reinstates Nikita Poudel | New Spotlight Magazine,https://www.spotlightnepal.com/2018/07/17/supreme-court-reinstates-nikita-poudel/,gdelt,gdelt,spotlightnepal.com
2018-07-18,Nepse rolls out online trading system,https://myrepublica.nagariknetwork.com/news/nepse-rolls-out-online-trading-system/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-18,Nepse begins new fiscal year on a weak note,https://myrepublica.nagariknetwork.com/news/nepse-begins-new-fiscal-year-on-a-weak-note/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-19,Trading halted for two hours on Nepse - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-07-19/trading-halted-for-two-hours-on-nepse.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-07-19,"Daily limit for digital payments raised to Rs 50,000 from Rs 5,000",https://thehimalayantimes.com/business/daily-limit-for-digital-payments-raised-to-rs-50000-from-rs-5000/,gdelt,gdelt,thehimalayantimes.com
2018-07-19,Study panel seeks additional time to develop CGT calculation mechanism,https://thehimalayantimes.com/business/study-panel-seeks-additional-time-to-develop-cgt-calculation-mechanism/,gdelt,gdelt,thehimalayantimes.com
2018-07-19,Stocks struggle in lackluster session,https://myrepublica.nagariknetwork.com/news/stocks-struggle-in-lackluster-session/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-19,Nepse falls for third straight day,https://myrepublica.nagariknetwork.com/news/nepse-falls-for-third-straight-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-21,Nepse closes week nearly flat despite initial surge,https://myrepublica.nagariknetwork.com/news/nepse-closes-week-nearly-flat-despite-initial-surge/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-22,Nepse posts marginal gain of 1.41pts - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-07-22/nepse-posts-marginal-gain-of-141pts.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-07-22,Secondary market witnesses slight gain,https://thehimalayantimes.com/business/secondary-market-witnesses-slight-gain/,gdelt,gdelt,thehimalayantimes.com
2018-07-22,Nepse posts marginal gain of 1.41pts - Money - The Kathmandu Post,https://kathmandupost.ekantipur.com/news/2018-07-22/nepse-posts-marginal-gain-of-141pts.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-07-23,Bearish spell continues amid lackluster trading,https://myrepublica.nagariknetwork.com/news/bearish-spell-continues-amid-lackluster-trading/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-24,Stocks end in green after four straight losing sessions,https://myrepublica.nagariknetwork.com/news/stocks-end-in-green-after-four-straight-losing-sessions/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-25,Nepse closes higher for second consecutive day,https://myrepublica.nagariknetwork.com/news/nepse-closes-higher-for-second-consecutive-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-25,Most mutual fund unitstrading below face value,https://myrepublica.nagariknetwork.com/news/most-mutual-fund-units-trading-below-face-value/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-25,Shares worth Rs78.59 billion listed on Nepse - Money,http://kathmandupost.ekantipur.com/news/2018-07-25/shares-worth-rs7859-billion-listed-on-nepse.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-07-26,Stocks falter in low turnover session,https://myrepublica.nagariknetwork.com/news/stocks-falter-in-low-turnover-session/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-26,How to get access to online stock trading in Nepal,https://www.quora.com/How-can-I-get-access-to-online-stock-trading-in-Nepal,gdelt,gdelt,quora.com
2018-07-27,Nepse sees modest drop,https://myrepublica.nagariknetwork.com/news/nepse-sees-modest-drop/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-28,Nepse posts modest weekly loss as consolidation continues,https://myrepublica.nagariknetwork.com/news/nepse-posts-modest-weekly-loss-as-consolidation-continues/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-29,High interest rates drags Nepse down - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-07-29/high-interest-rates-drags-nepse-down.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-07-29,Secondary bourse in downward trend,https://thehimalayantimes.com/business/secondary-bourse-in-downward-trend/,gdelt,gdelt,thehimalayantimes.com
2018-07-29,High interest rates drags Nepse down - Money - The Kathmandu Post,https://kathmandupost.ekantipur.com/news/2018-07-29/high-interest-rates-drags-nepse-down.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-07-30,Nepse begins week with marginal gains,https://myrepublica.nagariknetwork.com/news/nepse-begins-week-with-marginal-gains/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-30,Know your company - Oped - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-07-30/know-your-company.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-07-30,Nepse to allow stockbrokers to float margin loans,https://thehimalayantimes.com/business/nepse-to-allow-stockbrokers-to-float-margin-loans/,gdelt,gdelt,thehimalayantimes.com
2018-07-30,"Nepal Stock Exchange July 22 - 28,2018 : Dip in Market Index",https://www.nepalisansar.com/news/nepal-stock-exchange-july-22-28-2018-dip-in-market-index/,gdelt,gdelt,nepalisansar.com
2018-07-31,Stocks close flat despite improved market activity,https://myrepublica.nagariknetwork.com/news/stocks-close-flat-despite-improved-market-activity-1/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-07-31,Stocks close flat despite improved market activity,https://myrepublica.nagariknetwork.com/news/stocks-close-flat-despite-improved-market-activity/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-08-01,Bearish spell continues in Nepse,https://myrepublica.nagariknetwork.com/news/bearish-spell-continues-in-nepse/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-08-01,Central bank gives green signal to margin trading - Money,http://kathmandupost.ekantipur.com/news/2018-08-01/central-bank-gives-green-signal-to-margin-trading.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-08-01,Bearish spell continues in Nepse,https://myrepublica.nagariknetwork.com/news/bearish-spell-continues-in-nepse-1/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-01,Nepse posts weekly gain as stocks try to stabilize,https://myrepublica.nagariknetwork.com/news/nepse-posts-weekly-gain-as-stocks-try-to-stabilize-1/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-02,Nepse sees marginal gain of 3.19pts - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-09-02/nepse-sees-marginal-gain-of-319pts.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-09-02,Benchmark index edges up slightly,https://thehimalayantimes.com/business/benchmark-index-edges-up-slightly/,gdelt,gdelt,thehimalayantimes.com
2018-09-03,Nepse starts week with moderate gains,https://myrepublica.nagariknetwork.com/news/nepse-starts-week-with-moderate-gains/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-03,Nepse jumps 15.98 points,https://myrepublica.nagariknetwork.com/news/nepse-jumps-15-98-points/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-04,The bulls and the bears - Oped - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-09-04/the-bulls-and-the-bears.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-09-04,Stocks post strong gains amid improved market activity,https://myrepublica.nagariknetwork.com/news/stocks-post-strong-gains-amid-improved-market-activity/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-05,Nepse continues gaining streak,https://myrepublica.nagariknetwork.com/news/nepse-continues-gaining-streak/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-06,"Nepse posts solid gains , rises for fifth straight day",https://myrepublica.nagariknetwork.com/news/nepse-posts-solid-gains-rises-for-fifth-straight-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-06,Nepse up 1.97pc - The Himalayan Times,https://thehimalayantimes.com/business/nepse-up-1-97pc/,gdelt,gdelt,thehimalayantimes.com
2018-09-07,Nepse rebound stalls after volatile trading,https://myrepublica.nagariknetwork.com/news/nepse-rebound-stalls-after-volatile-trading/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-08,Nepse closes week on a firmly higher note,https://myrepublica.nagariknetwork.com/news/nepse-closes-week-on-a-firmly-higher-note/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-09,"Investors flock to Nepse , up 48.08pts - Money - The Kathmandu Post",http://kathmandupost.ekantipur.com/news/2018-09-09/investors-flock-to-nepse-up-4808pts.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-09-09,Investor optimism lifts local bourse,https://thehimalayantimes.com/business/investor-optimism-lifts-local-bourse/,gdelt,gdelt,thehimalayantimes.com
2018-09-09,Nepse begins week in red,https://myrepublica.nagariknetwork.com/news/nepse-begins-week-in-red/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-10,Nepse fails to start online trading,https://thehimalayantimes.com/business/nepse-fails-to-start-online-trading/,gdelt,gdelt,thehimalayantimes.com
2018-09-10,NEPSE index continues to dip,https://myrepublica.nagariknetwork.com/news/nepse-index-continues-to-dip-1/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-11,Hitch delays launch of online trading system - Money,http://kathmandupost.ekantipur.com/news/2018-09-11/hitch-delays-launch-of-online-trading-system.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-09-11,Nepse jumps 6.77 points today,https://myrepublica.nagariknetwork.com/news/nepse-jumps-6-77-points-today/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-12,"Nepse snaps 3 - day losing run , gains 7 points",https://myrepublica.nagariknetwork.com/news/nepse-snaps-3-day-losing-run-gains-7-points/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-13,Nepse rebound continues,https://myrepublica.nagariknetwork.com/news/nepse-rebound-continues/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-13,Nepse closes week on a high,https://myrepublica.nagariknetwork.com/news/nepse-closes-week-on-a-high/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-15,Nepse climbs for three straight weeks,https://myrepublica.nagariknetwork.com/news/nepse-climbs-for-three-straight-weeks/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-16,Nepse posts gain of 15.07 points - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-09-16/nepse-posts-gain-of-1507-points.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-09-16,Easy accessibility of margin loans props up secondary market,https://thehimalayantimes.com/business/easy-accessibility-of-margin-loans-props-up-secondary-market/,gdelt,gdelt,thehimalayantimes.com
2018-09-17,Nepse stretches winning streak to four days,https://myrepublica.nagariknetwork.com/news/nepse-stretches-winning-streak-to-four-days/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-17,Unilever trading suspended,https://thehimalayantimes.com/business/unilevers-trading-suspended/,gdelt,gdelt,thehimalayantimes.com
2018-09-18,Nepse launches mock online trading system - Money,http://kathmandupost.ekantipur.com/news/2018-09-18/nepse-launches-mock-online-trading-system.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-09-18,Secondary market to launch mock online share trading today,https://thehimalayantimes.com/business/secondary-market-to-launch-mock-online-share-trading-today/,gdelt,gdelt,thehimalayantimes.com
2018-09-18,Nepse unchanged after four - day gaining streak,https://myrepublica.nagariknetwork.com/news/nepse-unchanged-after-four-day-gaining-streak/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-18,Online share - trading system to go live in two months,https://myrepublica.nagariknetwork.com/news/online-share-trading-system-to-go-live-in-two-months/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-20,NEPSE index suffers a modest dip,https://myrepublica.nagariknetwork.com/news/nepse-index-suffers-a-modest-dip/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-20,Stocks fluctuate before closing mildly lower,https://myrepublica.nagariknetwork.com/news/stocks-fluctuate-before-closing-mildly-lower/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-22,Nepse posts gains for four consecutive weeks,https://myrepublica.nagariknetwork.com/news/nepse-posts-gains-for-four-consecutive-weeks/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-23,Benchmark index in positive territory,https://thehimalayantimes.com/business/benchmark-index-in-positive-territory/,gdelt,gdelt,thehimalayantimes.com
2018-09-26,Nepse surges as turnover cross Rs . 1 billion mark,https://myrepublica.nagariknetwork.com/news/nepse-surges-as-turnover-cross-rs-1-billion-mark/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-27,Nepse ends week on a negative note,https://myrepublica.nagariknetwork.com/news/nepse-ends-week-on-a-negative-note/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-28,Nepse ends week on a negative note,https://myrepublica.nagariknetwork.com/news/nepse-ends-week-on-a-negative-note-1/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-29,Stocks up for a fifth straight week,https://myrepublica.nagariknetwork.com/news/stocks-up-for-a-fifth-straight-week/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-09-30,Dumping method blamed for urban garbage problems - General,http://kathmandupost.ekantipur.com/news/2018-09-30/dumping-method-blamed-for-urban-garbage-problems.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-09-30,Nepse index posts double digit gain - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-09-30/nepse-index-posts-double-digit-gain.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-09-30,Investors flock to banking shares,https://thehimalayantimes.com/business/investors-flock-to-banking-shares/,gdelt,gdelt,thehimalayantimes.com
2018-10-01,Nepse stretches losses for third sraight day,https://myrepublica.nagariknetwork.com/news/nepse-stretches-losses-for-third-sraight-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-02,Nepse extends losing streak,https://myrepublica.nagariknetwork.com/news/nepse-extends-losing-streak/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-03,Nepse to keep data centre in its own building,https://thehimalayantimes.com/business/nepse-to-keep-data-centre-in-its-own-building/,gdelt,gdelt,thehimalayantimes.com
2018-10-03,Nepse snaps four - day losing streak,https://myrepublica.nagariknetwork.com/news/nepse-snaps-four-day-losing-streak/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-03,domestic share market suffered a two - digit fall - Review Nepal News,http://reviewnepal.com/business/domestic-share-market-suffered-a-two-digit-fall.html,gdelt,gdelt,reviewnepal.com
2018-10-03,Domestic share market again on bearish run,https://myrepublica.nagariknetwork.com/news/domestic-share-market-again-on-bearish-run/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-03,Nepal Stock Exchange settles data center location row,https://www.datacenterdynamics.com/news/nepal-stock-exchange-settles-data-center-location-row/,gdelt,gdelt,datacenterdynamics.com
2018-10-04,NEPSE index suffers modest dip,https://myrepublica.nagariknetwork.com/news/nepse-index-suffers-modest-dip/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-06,Nepse snaps five - week winning streak,https://myrepublica.nagariknetwork.com/news/nepse-snaps-five-week-winning-streak/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-06,NTC tops market capitalization rank,https://myrepublica.nagariknetwork.com/news/ntc-tops-market-capitalization-rank/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-07,Nepse plunges nearly 40 points - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-10-07/nepse-plunges-nearly-40-points-20181007084632.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-10-07,Festive fever grips share market,https://thehimalayantimes.com/business/festive-fever-grips-share-market/,gdelt,gdelt,thehimalayantimes.com
2018-10-07,NEPSE posts double - digit fall on opening day,https://myrepublica.nagariknetwork.com/news/nepse-posts-double-digit-fall-on-opening-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-09,Nepse snaps losing run,https://myrepublica.nagariknetwork.com/news/nepse-snaps-losing-run/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-10,Market activity drops as Nepse fails to extend gains,https://myrepublica.nagariknetwork.com/news/market-activity-drops-as-nepse-fails-to-extend-gains/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-10,Nepse closes at 1218.33 points today,https://myrepublica.nagariknetwork.com/news/nepse-closes-at-1218-33-points-today/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-11,Nepse ends flat in lackluster trading,https://myrepublica.nagariknetwork.com/news/nepse-ends-flat-in-lackluster-trading/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-11,Market ends week on a positive note,https://myrepublica.nagariknetwork.com/news/market-ends-week-on-a-positive-note/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-14,Nepse index inches up 0.91 points - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-10-14/nepse-index-inches-up-091-points.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-10-14,Secondary market increases slightly,https://thehimalayantimes.com/business/secondary-market-increases-slightly/,gdelt,gdelt,thehimalayantimes.com
2018-10-14,Share market enjoys a double - digit rise,https://myrepublica.nagariknetwork.com/news/share-market-enjoys-double-digit-rise/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-15,Stocks start week on a positive note,https://myrepublica.nagariknetwork.com/news/stocks-start-week-on-a-positive-note/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-16,Nepse unchanged ahead of Dashain holidays,https://myrepublica.nagariknetwork.com/news/nepse-unchanged-ahead-of-dashain-holidays/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-22,Stock market suspends share transaction of 48 companies,https://thehimalayantimes.com/business/stock-market-suspends-share-transaction-of-48-companies/,gdelt,gdelt,thehimalayantimes.com
2018-10-23,Nepal Income Tax Slab Rates for FY 2075 - 76 B . S . ( 2018 - 19 ),https://www.nepalisansar.com/business/nepal-income-tax-slab-rates-for-fy-2075-76-b-s/,gdelt,gdelt,nepalisansar.com
2018-10-24,Nepse extends losses with a marginal decline,https://myrepublica.nagariknetwork.com/news/nepse-extends-losses-with-a-marginal-decline/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-25,Nepse returns to winning ways,https://myrepublica.nagariknetwork.com/news/nepse-returns-to-winning-ways/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-26,Nepse ends the week in red,https://myrepublica.nagariknetwork.com/news/nepse-ends-the-week-in-red/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-26,"Valley Pollution Index of October 25,2018",https://myrepublica.nagariknetwork.com/news/valley-pollution-index-of-october-25-2018/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-27,Nepse ends lower paring previous day gains,https://myrepublica.nagariknetwork.com/news/nepse-ends-lower-paring-previous-day-s-gains/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-28,Nepse down 0.52pts after Dashain - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-10-28/nepse-down-052pts-after-dashain.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-10-28,Benchmark index edges down slightly,https://thehimalayantimes.com/business/benchmark-index-edges-down-slightly/,gdelt,gdelt,thehimalayantimes.com
2018-10-29,Online share trading to go live next week,https://myrepublica.nagariknetwork.com/news/online-share-trading-to-go-live-next-week/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-29,Banking stocks pull Nepse down,https://myrepublica.nagariknetwork.com/news/banking-stocks-pull-nepse-down/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-30,Nepse extends losses for third straight day,https://myrepublica.nagariknetwork.com/news/nepse-extends-losses-for-third-straight-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-10-31,Nepse makes a comeback after three - day losing streak,https://myrepublica.nagariknetwork.com/news/nepse-makes-a-comeback-after-three-day-losing-streak/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-02,Nepse unchanged after choppy session,https://myrepublica.nagariknetwork.com/news/nepse-unchanged-after-choppy-session/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-03,Nepse posts weekly losses despite upbeat earnings,https://myrepublica.nagariknetwork.com/news/nepse-posts-weekly-losses-despite-upbeat-earnings/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-03,NEPSE suffers modest dip,https://thehimalayantimes.com/business/nepse-suffers-modest-dip/,gdelt,gdelt,thehimalayantimes.com
2018-11-03,NEPSE index suffers modest dip,https://myrepublica.nagariknetwork.com/news/nepse-index-suffers-modest-dip-1/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-04,Nepal Stock Exchange : Primary shares a hot ticket item - Money,http://kathmandupost.ekantipur.com/news/2018-11-04/primary-shares-a-hot-ticket-item.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-11-04,Secondary market in bearish trend,https://thehimalayantimes.com/business/secondary-market-in-bearish-trend/,gdelt,gdelt,thehimalayantimes.com
2018-11-04,Share market suffers double - digit fall,https://myrepublica.nagariknetwork.com/news/share-market-suffers-double-digit-fall/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-05,Nepse down 14 points on first day of the week,https://myrepublica.nagariknetwork.com/news/nepse-down-14-points-on-first-day-of-the-week/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-05,Stock market formally switching to online system,https://thehimalayantimes.com/nepal/stock-market-formally-switching-to-online-system/,gdelt,gdelt,thehimalayantimes.com
2018-11-05,NEPSE index makes double digit gain - The Himalayan Times,https://thehimalayantimes.com/business/nepse-index-makes-double-digit-gain/,gdelt,gdelt,thehimalayantimes.com
2018-11-05,November 5 : 6 things to know by 6 PM today,https://myrepublica.nagariknetwork.com/news/november-5-6-things-to-know-by-6-pm-today/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-05,Stock market formally switching to online system from tomorrow,https://myrepublica.nagariknetwork.com/news/stock-market-formally-switching-to-online-system-from-tomorrow/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-06,Online share trading to go live today,https://myrepublica.nagariknetwork.com/news/online-share-trading-to-go-live-today/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-06,Nepse gains 12 points,https://myrepublica.nagariknetwork.com/news/nepse-gains-12-points/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-06,Nepse to launch online trading today,https://thehimalayantimes.com/business/nepse-to-launch-online-trading-today/,gdelt,gdelt,thehimalayantimes.com
2018-11-06,Nepal stock market welcomes new online system – OnlineKhabar,http://english.onlinekhabar.com/nepals-stock-market-welcomes-new-online-system.html,gdelt,gdelt,english.onlinekhabar.com
2018-11-06,NEPSE closes with green notification as it sees double - digit rise,https://myrepublica.nagariknetwork.com/news/nepse-closes-with-green-notification-as-it-sees-double-digit-rise/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-06,Nov 6 : 6 things to know by 6 PM today,https://myrepublica.nagariknetwork.com/news/nov-6-6-things-to-know-by-6-pm-today-1/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-06,Finance Minister says 8 % growth target is difficult to achieve – OnlineKhabar,http://english.onlinekhabar.com/finance-minister-says-8-growth-target-is-difficult-to-achieve.html,gdelt,gdelt,english.onlinekhabar.com
2018-11-07,Online stock trading system goes live,https://myrepublica.nagariknetwork.com/news/online-stock-trading-system-goes-live/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-07,Nepse Online Trading System goes live - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-11-07/nepse-online-trading-system-goes-live.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-11-07,Nepal Stock Trading is Now Fully - Automated !,https://www.nepalisansar.com/business/nepal-stock-trading-is-now-fully-automated/,gdelt,gdelt,nepalisansar.com
2018-11-07,Country secondary market goes digital,https://thehimalayantimes.com/business/countrys-secondary-market-goes-digital/,gdelt,gdelt,thehimalayantimes.com
2018-11-07,FinMin says 8pc growth target difficult to achieve,https://thehimalayantimes.com/business/finmin-says-8pc-growth-target-difficult-to-achieve/,gdelt,gdelt,thehimalayantimes.com
2018-11-12,Software glitch hits Nepse trading for second day - Money,http://kathmandupost.ekantipur.com/news/2018-11-12/software-glitch-hits-nepse-trading-for-second-day.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-11-12,Nepse down 17 points,https://myrepublica.nagariknetwork.com/news/nepse-down-17-points/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-12,NEPSE suffers double digit dip,https://myrepublica.nagariknetwork.com/news/nepse-suffers-double-digit-dip/,gdelt,gdelt,myrepublica.nagariknetwork.com
